cabin_number,category_code,is_virtual_balcony,is_promenade_view,is_misclassified
8431,4V,false,false,false
8432,CI,false,false,false
8433,CI,false,false,false
8434,CI,false,false,false
8435,CI,false,false,false
8436,CI,false,false,false
8437,CI,false,false,false
8438,CI,false,false,false
8439,CI,false,false,false
8440,CI,false,false,false
8441,CI,false,false,false
8442,CI,false,false,false
8443,CI,false,false,false
8444,CI,false,false,false
8445,CI,false,false,false
8446,CI,false,false,false
8447,CI,false,false,false
8448,4V,false,false,false
8449,4V,false,false,false
8450,4U,true,false,false
8452,4V,false,false,false
8453,4V,false,false,false
8454,4U,true,false,false
8455,4V,false,false,false
8456,4V,false,false,false
8458,4U,true,false,false
8460,4V,false,false,false
8461,4V,false,false,false
8462,4U,true,false,false
8463,4V,false,false,false
8464,4V,false,false,false
8468,4U,true,false,false
8470,4V,false,false,false
8501,4V,false,false,false
8503,4U,true,false,false
8505,4V,false,false,false
8512,4V,false,false,false
8514,4V,false,false,false
8515,4V,false,false,false
8517,4V,false,false,false
8519,4V,false,false,false
8521,4V,false,false,false
8523,4V,false,false,false
8531,4V,false,false,false
8533,4V,false,false,false
8535,4V,false,false,false
8537,4V,false,false,false
8539,4V,false,false,false
8541,4V,false,false,false
8543,4V,false,false,false
8545,4V,false,false,false
8547,4V,false,false,false
8549,4V,false,false,false
8551,4V,false,false,false
8553,4V,false,false,false
8671,4V,false,false,false
8673,4V,false,false,false
8675,4V,false,false,false
8677,4V,false,false,false
8695,2I,false,false,false
8697,1I,false,false,false
8699,2I,false,false,false
8701,1I,false,false,false
8703,2I,false,false,false
8705,1I,false,false,false
8707,2I,false,false,false
8709,1I,false,false,false
8711,2I,false,false,false
8713,1I,false,false,false
8715,2I,false,false,false
8717,1I,false,false,false
8719,2I,false,false,false
8721,2I,false,false,false
8723,2I,false,false,false
8725,1I,false,false,false
8727,2I,false,false,false
8729,1I,false,false,false
9116,4V,false,false,false
9123,4V,false,false,false
9131,4V,false,false,false
9133,4V,false,false,false
9135,4V,false,false,false
9137,4V,false,false,false
9139,4V,false,false,false
9141,4V,false,false,false
9143,4V,false,false,false
9145,4V,false,false,false
9147,4V,false,false,false
9149,4V,false,false,false
9151,4V,false,false,false
9153,4V,false,false,false
9175,4U,true,false,false
9177,2S,false,false,false
9179,2S,false,false,false
9181,2S,false,false,false
9183,2S,false,false,false
9185,2S,false,false,false
9187,2S,false,false,false
9189,2S,false,false,false
9191,2S,false,false,false
9193,2S,false,false,false
9195,2S,false,false,false
9197,2S,false,false,false
9199,2S,false,false,false
9201,2S,false,false,false
9203,2S,false,false,false
9205,2S,false,false,false
9207,2S,false,false,false
9209,2S,false,false,false
9211,2S,false,false,false
9213,2S,false,false,false
9215,2S,false,false,false
9217,2S,false,false,false
9229,2S,false,false,false
9231,2S,false,false,false
9233,2S,false,false,false
9235,2S,false,false,false
9237,2S,false,false,false
9239,2S,false,false,false
9241,2S,false,false,false
9243,2S,false,false,false
9245,2S,false,false,false
9247,2S,false,false,false
9249,2S,false,false,false
9251,2S,false,false,false
9253,2S,false,false,false
9255,2S,false,false,false
9271,4V,false,false,false
9273,4V,false,false,false
9275,4V,false,false,false
9277,4V,false,false,false
9293,2I,false,false,false
9295,2I,false,false,false
9297,2I,false,false,false
9299,1I,false,false,false
9301,2I,false,false,false
9303,1I,false,false,false
9305,2I,false,false,false
9307,1I,false,false,false
9309,2I,false,false,false
9311,2I,false,false,false
9313,2I,false,false,false
9315,2I,false,false,false
9317,2I,false,false,false
9319,2I,false,false,false
9321,2I,false,false,false
9323,1I,false,false,false
9325,2I,false,false,false
9327,1I,false,false,false
9329,2I,false,false,false
9402,4U,true,false,false
9404,4V,false,false,false
9406,4U,true,false,false
9408,4V,false,false,false
9410,4V,false,false,false
9411,4V,false,false,false
9412,4U,true,false,false
9413,4U,true,false,false
9414,4V,false,false,false
9416,4U,true,false,false
9418,4V,false,false,false
9420,4U,true,false,false
9422,4V,false,false,false
9423,4V,false,false,false
9424,4V,false,false,false
9425,4V,false,false,false
9426,4V,false,false,false
9427,FETCH_ERROR,false,false,unknown
9428,4V,false,false,false
9430,4V,false,false,false
9431,4V,false,false,false
9432,CI,false,false,false
9433,CI,false,false,false
9434,CI,false,false,false
9435,CI,false,false,false
9436,CI,false,false,false
9437,CI,false,false,false
9438,CI,false,false,false
9439,CI,false,false,false
9440,CI,false,false,false
9441,CI,false,false,false
9442,CI,false,false,false
9443,CI,false,false,false
9444,CI,false,false,false
9445,CI,false,false,false
9446,CI,false,false,false
9447,CI,false,false,false
9448,4V,false,false,false
9449,4V,false,false,false
9450,4U,true,false,false
9452,4V,false,false,false
9453,4V,false,false,false
9454,4U,true,false,false
9455,4V,false,false,false
9456,4V,false,false,false
9458,4U,true,false,false
9460,4V,false,false,false
9461,4V,false,false,false
9462,4U,true,false,false
9463,4V,false,false,false
9464,4V,false,false,false
9468,4U,true,false,false
9470,4V,false,false,false
9516,4V,false,false,false
9523,4V,false,false,false
9531,4V,false,false,false
9533,4V,false,false,false
9535,4V,false,false,false
9537,4V,false,false,false
9539,4V,false,false,false
9541,4V,false,false,false
9543,4V,false,false,false
9545,4V,false,false,false
9547,4V,false,false,false
9549,4V,false,false,false
9551,4V,false,false,false
9553,4V,false,false,false
9575,4U,true,false,false
9577,2S,false,false,false
9579,2S,false,false,false
9581,2S,false,false,false
9583,2S,false,false,false
9585,2S,false,false,false
9587,2S,false,false,false
9589,2S,false,false,false
9591,2S,false,false,false
9593,2S,false,false,false
9595,2S,false,false,false
9597,2S,false,false,false
9599,2S,false,false,false
9601,2S,false,false,false
9603,2S,false,false,false
9605,2S,false,false,false
9607,2S,false,false,false
9609,2S,false,false,false
9611,2S,false,false,false
9613,2S,false,false,false
9615,2S,false,false,false
9617,2S,false,false,false
9629,2S,false,false,false
9631,2S,false,false,false
9633,2S,false,false,false
9635,2S,false,false,false
9637,2S,false,false,false
9639,2S,false,false,false
9641,2S,false,false,false
9643,2S,false,false,false
9645,2S,false,false,false
9647,2S,false,false,false
9649,2S,false,false,false
9651,2S,false,false,false
9653,2S,false,false,false
9655,2S,false,false,false
9671,4V,false,false,false
9673,4V,false,false,false
9675,4V,false,false,false
9677,4V,false,false,false
9693,1I,false,false,false
9695,2I,false,false,false
9697,1I,false,false,false
9699,2I,false,false,false
9701,1I,false,false,false
9703,2I,false,false,false
9705,1I,false,false,false
9707,2I,false,false,false
9709,1I,false,false,false
9711,2I,false,false,false
9713,1I,false,false,false
9715,2I,false,false,false
9717,1I,false,false,false
9719,2I,false,false,false
9721,2I,false,false,false
9723,2I,false,false,false
9725,1I,false,false,false
9727,2I,false,false,false
9729,1I,false,false,false
10101,CI,false,false,false
10103,4V,false,false,false
10121,4U,true,false,false
10123,4V,false,false,false
10131,4V,false,false,false
10133,4V,false,false,false
10135,4V,false,false,false
10137,4V,false,false,false
10139,4V,false,false,false
10141,4V,false,false,false
10143,4V,false,false,false
10145,4V,false,false,false
10147,4V,false,false,false
10149,4V,false,false,false
10151,4V,false,false,false
10153,4V,false,false,false
10175,4U,true,false,false
10271,4V,false,false,false
10273,4V,false,false,false
10275,4V,false,false,false
10277,4V,false,false,false
10293,2I,false,false,false
10295,1I,false,false,false
10297,2I,false,false,false
10299,1I,false,false,false
10301,2I,false,false,false
10303,1I,false,false,false
10305,2I,false,false,false
10307,1I,false,false,false
10309,2I,false,false,false
10311,1I,false,false,false
10313,2I,false,false,false
10315,2I,false,false,false
10317,2I,false,false,false
10319,2I,false,false,false
10321,FETCH_ERROR,false,false,unknown
10323,1I,false,false,false
10325,2I,false,false,false
10327,1I,false,false,false
10329,2I,false,false,false
10423,4U,true,false,false
10424,4V,false,false,false
10425,2V,false,false,false
10426,4U,true,false,false
10427,4U,true,false,false
10428,4V,false,false,false
10430,4V,false,false,false
10431,4V,false,false,false
10432,CI,false,false,false
10433,CI,false,false,false
10434,CI,false,false,false
10435,CI,false,false,false
10436,CI,false,false,false
10437,CI,false,false,false
10438,CI,false,false,false
10439,CI,false,false,false
10440,CI,false,false,false
10441,CI,false,false,false
10442,CI,false,false,false
10443,CI,false,false,false
10444,CI,false,false,false
10445,CI,false,false,false
10446,CI,false,false,false
10447,CI,false,false,false
10448,4V,false,false,false
10449,4V,false,false,false
10450,4U,true,false,false
10452,4V,false,false,false
10453,2V,false,false,false
10454,4U,true,false,false
10455,4V,false,false,false
10456,4V,false,false,false
10458,4U,true,false,false
10460,4V,false,false,false
10461,2V,false,false,false
10462,4U,true,false,false
10463,4V,false,false,false
10464,2V,false,false,false
10468,4U,true,false,false
10470,2V,false,false,false
10471,4V,false,false,false
10501,CI,false,false,false
10503,4V,false,false,false
10521,2V,false,false,false
10523,4U,true,false,false
10531,4V,false,false,false
10533,4V,false,false,false
10535,4V,false,false,false
10537,4V,false,false,false
10539,4V,false,false,false
10541,4V,false,false,false
10543,4V,false,false,false
10545,4V,false,false,false
10547,4V,false,false,false
10549,4V,false,false,false
10551,4V,false,false,false
10553,4V,false,false,false
10575,4U,true,false,false
10671,4V,false,false,false
10673,4V,false,false,false
10675,4V,false,false,false
10677,4V,false,false,false
10693,1I,false,false,false
10695,2I,false,false,false
10697,1I,false,false,false
10699,2I,false,false,false
10701,1I,false,false,false
10703,2I,false,false,false
10705,1I,false,false,false
10707,2I,false,false,false
10709,1I,false,false,false
10711,2I,false,false,false
10713,2I,false,false,false
10715,2I,false,false,false
10717,2I,false,false,false
10719,2I,false,false,false
10721,2I,false,false,false
10723,2I,false,false,false
10725,1I,false,false,false
10727,2I,false,false,false
10729,1I,false,false,false
11101,4V,false,false,false
11121,4U,true,false,false
11123,2V,false,false,false
11133,4V,false,false,false
11135,4V,false,false,false
11137,1R,false,false,false
11139,1R,false,false,false
11141,2V,false,false,false
11143,4V,false,false,false
11147,1R,false,false,false
11149,1R,false,false,false
11151,4V,false,false,false
11153,4V,false,false,false
11175,4U,true,false,false
11271,4V,false,false,false
11273,4V,false,false,false
11275,4V,false,false,false
11277,4V,false,false,false
11293,2I,false,false,false
11295,1I,false,false,false
11297,2I,false,false,false
11299,1I,false,false,false
11301,2I,false,false,false
11303,1I,false,false,false
11305,2I,false,false,false
11307,1I,false,false,false
11309,2I,false,false,false
11311,1I,false,false,false
11313,2I,false,false,false
11315,2I,false,false,false
11317,2I,false,false,false
11319,2I,false,false,false
11321,2I,false,false,false
11323,2I,false,false,false
11325,2I,false,false,false
11327,2I,false,false,false
11329,2I,false,false,false
11400,CI,false,false,false
11401,CI,false,false,false
11402,CI,false,false,false
11403,CI,false,false,false
11404,CI,false,false,false
11405,CI,false,false,false
11406,CI,false,false,false
11407,CI,false,false,false
11408,4V,false,false,false
11409,4V,false,false,false
11410,CI,false,false,false
11411,CI,false,false,false
11412,CI,false,false,false
11413,CI,false,false,false
11414,CI,false,false,false
11415,CI,false,false,false
11416,CI,false,false,false
11417,CI,false,false,false
11418,CI,false,false,false
11419,CI,false,false,false
11420,CI,false,false,false
11421,CI,false,false,false
11422,CI,false,false,false
11423,CI,false,false,false
11424,CI,false,false,false
11425,CI,false,false,false
11427,4V,false,false,false
11428,4V,false,false,false
11430,4U,true,false,false
11432,4V,false,false,false
11433,2V,false,false,false
11434,4U,true,false,false
11435,4V,false,false,false
11436,4V,false,false,false
11438,4U,true,false,false
11440,4V,false,false,false
11441,3V,false,false,false
11442,4U,true,false,false
11443,4V,false,false,false
11444,2V,false,false,false
11450,4U,true,false,false
11451,4U,true,false,false
11452,2V,false,false,false
11501,4U,true,false,false
11521,4V,false,false,false
11523,4U,true,false,false
11531,4V,false,false,false
11533,4V,false,false,false
11535,4V,false,false,false
11537,4V,false,false,false
11539,4V,false,false,false
11541,4V,false,false,false
11543,4V,false,false,false
11545,4V,false,false,false
11547,4V,false,false,false
11549,4V,false,false,false
11551,4V,false,false,false
11553,4V,false,false,false
11575,4U,true,false,false
11671,4V,false,false,false
11673,4V,false,false,false
11675,4V,false,false,false
11677,4V,false,false,false
11693,1I,false,false,false
11695,2I,false,false,false
11697,2I,false,false,false
11699,2I,false,false,false
11701,1I,false,false,false
11703,2I,false,false,false
11705,1I,false,false,false
11707,2I,false,false,false
11709,1I,false,false,false
11711,2I,false,false,false
11713,1I,false,false,false
11715,2I,false,false,false
11717,2I,false,false,false
11719,2I,false,false,false
11721,2I,false,false,false
11723,2I,false,false,false
11725,2I,false,false,false
11727,2I,false,false,false
11729,2I,false,false,false
12137,2V,false,false,false
12139,4V,false,false,false
12141,2V,false,false,false
12143,4V,false,false,false
12145,2V,false,false,false
12147,4V,false,false,false
12149,4V,false,false,false
12151,4V,false,false,false
12153,4V,false,false,false
12175,4U,true,false,false
12227,2V,false,false,false
12271,4V,false,false,false
12273,4V,false,false,false
12275,4V,false,false,false
12277,4V,false,false,false
12293,2I,false,false,false
12295,1I,false,false,false
12297,2I,false,false,false
12299,1I,false,false,false
12301,2I,false,false,false
12303,1I,false,false,false
12305,2I,false,false,false
12307,1I,false,false,false
12309,2I,false,false,false
12311,1I,false,false,false
12313,2I,false,false,false
12315,2I,false,false,false
12317,2I,false,false,false
12319,2I,false,false,false
12321,2I,false,false,false
12323,1I,false,false,false
12325,2I,false,false,false
12327,1I,false,false,false
12329,2I,false,false,false
12537,4V,false,false,false
12539,4V,false,false,false
12541,4V,false,false,false
12543,4V,false,false,false
12545,4V,false,false,false
12547,4V,false,false,false
12549,4V,false,false,false
12551,4V,false,false,false
12553,4V,false,false,false
12575,4U,true,false,false
12627,2V,false,false,false
12671,4V,false,false,false
12673,4V,false,false,false
12675,4V,false,false,false
12677,4V,false,false,false
12693,1I,false,false,false
12695,2I,false,false,false
12697,2I,false,false,false
12699,2I,false,false,false
12701,2I,false,false,false
12703,2I,false,false,false
12705,1I,false,false,false
12707,2I,false,false,false
12709,1I,false,false,false
12711,2I,false,false,false
12713,1I,false,false,false
12715,2I,false,false,false
12717,2I,false,false,false
12719,2I,false,false,false
12721,2I,false,false,false
12723,2I,false,false,false
12725,1I,false,false,false
12727,2I,false,false,false
12729,1I,false,false,false
14175,4U,true,false,false
14179,1I,false,false,false
14183,1I,false,false,false
14187,1I,false,false,false
14191,1I,false,false,false
14195,1I,false,false,false
14227,2V,false,false,false
14231,1I,false,false,false
14235,1I,false,false,false
14253,1I,false,false,false
14271,4V,false,false,false
14273,4V,false,false,false
14275,4V,false,false,false
14277,4V,false,false,false
14293,2I,false,false,false
14295,2I,false,false,false
14299,1I,false,false,false
14301,1I,false,false,false
14305,2I,false,false,false
14307,2I,false,false,false
14309,2I,false,false,false
14311,1I,false,false,false
14313,2I,false,false,false
14315,1I,false,false,false
14317,2I,false,false,false
14319,1I,false,false,false
14321,2I,false,false,false
14323,1I,false,false,false
14325,2I,false,false,false
14327,4V,false,false,false
14329,4V,false,false,false
14577,1I,false,false,false
14581,1I,false,false,false
14585,1I,false,false,false
14589,1I,false,false,false
14593,1I,false,false,false
14607,1I,false,false,false
14627,2V,false,false,false
14633,1I,false,false,false
14651,1I,false,false,false
14653,1I,false,false,false
14671,4V,false,false,false
14673,4V,false,false,false
14675,4V,false,false,false
14677,4V,false,false,false
14693,1I,false,false,false
14695,1I,false,false,false
14697,1I,false,false,false
14699,2I,false,false,false
14701,1I,false,false,false
14703,2I,false,false,false
14705,1I,false,false,false
14707,2I,false,false,false
14709,1I,false,false,false
14711,2I,false,false,false
14713,2I,false,false,false
14715,2I,false,false,false
14717,2I,false,false,false
14719,2I,false,false,false
14721,2I,false,false,false
14723,2I,false,false,false
14725,2I,false,false,false
14727,4V,false,false,false
14729,4V,false,false,false
